DATE,PRCP,SNOW,TMAX,TMIN,AVG_Temp
1/6/2017,1.3,30,0.6,-3.8,-1.6
1/7/2017,8.1,130,-3.2,-6.6,-4.9
1/8/2017,0,0,-3.8,-8.8,-6.3
1/9/2017,0,0,-4.9,-9.9,-7.4
1/10/2017,0,0,7.8,-6,0.9
1/11/2017,13.2,0,11.1,5.6,8.35
1/12/2017,1.3,0,18.9,8.3,13.6
1/13/2017,0,0,16.7,0,8.35
1/14/2017,3,15,1.1,-2.1,-0.5
1/15/2017,0,0,3.3,-1,1.15
1/16/2017,0,0,6.1,-1,2.55
1/17/2017,8.9,0,5.6,3.3,4.45
1/18/2017,1.5,0,5,3.3,4.15
1/19/2017,0,0,9.4,3.9,6.65
1/20/2017,2.5,0,7.2,4.4,5.8
1/21/2017,0,0,9.4,5,7.2
1/22/2017,1.3,0,8.9,6.1,7.5
1/23/2017,29.5,0,6.7,2.2,4.45
1/24/2017,30,0,3.3,1.7,2.5
1/25/2017,0,0,10.6,2.2,6.4
1/26/2017,0.5,0,13.3,6.1,9.7
1/27/2017,0,0,6.1,2.2,4.15
1/28/2017,0,0,3.9,1.1,2.5
1/29/2017,0,0,6.1,1.7,3.9
1/30/2017,0,0,2.8,-1,0.9
1/31/2017,1.5,25,1.1,-3.2,-1.05
2/1/2017,0,0,8.3,0.6,4.45
2/2/2017,0,0,7.2,0,3.6
2/3/2017,0,0,0.6,-3.2,-1.3
2/4/2017,0,0,1.1,-5.5,-2.2
2/5/2017,0,0,6.1,-0.5,2.8
2/6/2017,0,0,9.4,2.2,5.8
2/7/2017,6.9,0,5.6,2.2,3.9
2/8/2017,0.8,0,16.7,3.3,10
2/9/2017,29.5,239,6.7,-7.1,-0.2
2/10/2017,0,0,0,-7.1,-3.55
2/11/2017,0,0,8.9,-1,3.95
2/12/2017,11.7,0,4.4,-1,1.7
2/13/2017,0.5,0,3.9,-0.5,1.7
2/14/2017,0,0,5,-2.1,1.45
2/15/2017,0,0,8.3,1.7,5
2/16/2017,0,0,1.7,-2.1,-0.2
2/17/2017,0,0,5,-3.2,0.9
2/18/2017,0,0,17.2,1.7,9.45
2/19/2017,0,0,18.3,11.7,15
2/20/2017,0,0,12.8,3.9,8.35
2/21/2017,0,0,8.3,1.1,4.7
2/22/2017,0,0,13.9,5.6,9.75
2/23/2017,0,0,18.3,6.7,12.5
2/24/2017,0,0,21.1,14.4,17.75
2/25/2017,13.7,0,17.2,6.7,11.95
2/26/2017,0,0,6.7,2.2,4.45
2/27/2017,0,0,12.2,1.7,6.95
2/28/2017,0,0,15,8.3,11.65
3/1/2017,3,0,21.1,12.2,16.65
3/2/2017,0,0,17.8,1.7,9.75
3/3/2017,0,0,3.9,-4.3,-0.2
3/4/2017,0,0,-1,-8.2,-4.6
3/5/2017,0,0,2.8,-9.9,-3.55
3/6/2017,0,0,7.2,-3.2,2
3/7/2017,2.5,0,13.3,5.6,9.45
3/8/2017,0.5,0,15,8.3,11.65
3/9/2017,0,0,16.1,8.3,12.2
3/10/2017,7.9,53,8.3,-4.9,1.7
3/11/2017,0,0,-1.6,-8.2,-4.9
3/12/2017,0,0,-1.6,-7.1,-4.35
3/13/2017,0,0,2.2,-6.6,-2.2
3/14/2017,50,193,0,-6,-3
3/15/2017,0,0,-3.2,-6.6,-4.9
3/16/2017,0,0,3.9,-4.3,-0.2
3/17/2017,0,0,8.3,-1.6,3.35
3/18/2017,2,0,3.9,1.1,2.5
3/19/2017,0,0,8.3,1.1,4.7
3/20/2017,0,0,11.1,0.6,5.85
3/21/2017,0,0,15,5.6,10.3
3/22/2017,0,0,10,-4.3,2.85
3/23/2017,0,0,5.6,-4.9,0.35
3/24/2017,0,0,13.9,2.2,8.05
3/25/2017,0.3,0,16.7,5.6,11.15
3/26/2017,3.6,0,5.6,2.8,4.2
3/27/2017,6.6,0,11.7,2.8,7.25
3/28/2017,18.3,0,7.8,5,6.4
3/29/2017,0,0,15.6,5.6,10.6
3/30/2017,0.3,0,11.1,3.3,7.2
3/31/2017,38.4,0,6.1,2.8,4.45
4/1/2017,0,0,8.9,2.8,5.85
4/2/2017,0,0,17.2,4.4,10.8
4/3/2017,0.8,0,17.2,8.9,13.05
4/4/2017,30,0,10.6,7.2,8.9
4/5/2017,0,0,18.3,7.2,12.75
4/6/2017,18.5,0,11.7,4.4,8.05
4/7/2017,0,0,10.6,4.4,7.5
4/8/2017,0,0,13.9,4.4,9.15
4/9/2017,0,0,19.4,7.2,13.3
4/10/2017,0,0,23.3,11.7,17.5
4/11/2017,0,0,26.7,16.1,21.4
4/12/2017,0.5,0,24.4,14.4,19.4
4/13/2017,0,0,18.3,8.9,13.6
4/14/2017,0,0,18.9,8.9,13.9
4/15/2017,0,0,18.3,10.6,14.45
4/16/2017,0,0,30.6,15,22.8
4/17/2017,0,0,23.3,14.4,18.85
4/18/2017,0,0,18.3,8.3,13.3
4/19/2017,0,0,12.2,7.2,9.7
4/20/2017,4.3,0,18.9,10,14.45
4/21/2017,7.4,0,11.7,8.9,10.3
4/22/2017,2.8,0,13.9,9.4,11.65
4/23/2017,0,0,18.9,7.8,13.35
4/24/2017,0,0,15.6,8.9,12.25
4/25/2017,23.1,0,12.2,9.4,10.8
4/26/2017,8.6,0,15.6,11.7,13.65
4/27/2017,0,0,21.1,13.9,17.5
4/28/2017,0,0,29.4,14.4,21.9
4/29/2017,1.5,0,29.4,17.8,23.6
4/30/2017,0,0,19.4,11.1,15.25
5/1/2017,0,0,23.3,9.4,16.35
5/2/2017,0,0,23.9,16.7,20.3
5/3/2017,0,0,18.3,10.6,14.45
5/4/2017,0,0,17.8,8.3,13.05
5/5/2017,76.7,0,15,10.6,12.8
5/6/2017,4.6,0,19.4,11.1,15.25
5/7/2017,0.3,0,13.3,8.3,10.8
5/8/2017,0,0,13.9,6.7,10.3
5/9/2017,0,0,17.2,8.3,12.75
5/10/2017,0,0,17.2,9.4,13.3
5/11/2017,0,0,16.7,10.6,13.65
5/12/2017,0,0,18.3,8.9,13.6
5/13/2017,40.9,0,11.7,7.2,9.45
5/14/2017,0.5,0,19.4,7.8,13.6
5/15/2017,0,0,20,11.7,15.85
5/16/2017,0,0,26.1,13.3,19.7
5/17/2017,0,0,32.2,18.3,25.25
5/18/2017,0,0,33.3,23.9,28.6
5/19/2017,0,0,32.8,18.9,25.85
5/20/2017,0.3,0,18.3,12.8,15.55
5/21/2017,0,0,20.6,11.1,15.85
5/22/2017,15,0,16.1,11.7,13.9
5/23/2017,0,0,20.6,13.3,16.95
5/24/2017,1,0,20.6,13.3,16.95
5/25/2017,14.7,0,15,13.3,14.15
5/26/2017,2.5,0,22.8,13.3,18.05
5/27/2017,0,0,21.7,15,18.35
5/28/2017,0,0,21.7,14.4,18.05
5/29/2017,3.3,0,16.1,13.3,14.7
5/30/2017,1.5,0,15.6,12.8,14.2
5/31/2017,0.8,0,23.9,14.4,19.15
6/1/2017,0,0,26.1,15,20.55
6/2/2017,0.3,0,24.4,13.9,19.15
6/3/2017,0.3,0,22.8,12.8,17.8
6/4/2017,2.3,0,21.1,13.3,17.2
6/5/2017,0.5,0,19.4,14.4,16.9
6/6/2017,1.5,0,14.4,11.1,12.75
6/7/2017,0,0,19.4,10.6,15
6/8/2017,0,0,20.6,12.8,16.7
6/9/2017,0,0,26.7,11.7,19.2
6/10/2017,0,0,29.4,18.9,24.15
6/11/2017,0,0,32.2,22.2,27.2
6/12/2017,0,0,33.9,24.4,29.15
6/13/2017,0,0,34.4,25,29.7
6/14/2017,7.4,0,28.9,20.6,24.75
6/15/2017,0,0,24.4,17.8,21.1
6/16/2017,0,0,20,17.2,18.6
6/17/2017,35.3,0,23.3,18.9,21.1
6/18/2017,0,0,29.4,21.1,25.25
6/19/2017,34.3,0,31.1,21.1,26.1
6/20/2017,0.8,0,28.3,21.7,25
6/21/2017,0,0,28.3,21.7,25
6/22/2017,0,0,28.3,20,24.15
6/23/2017,1,0,28.3,24.4,26.35
6/24/2017,32.8,0,28.9,21.7,25.3
6/25/2017,0,0,28.3,20,24.15
6/26/2017,0,0,26.1,17.8,21.95
6/27/2017,4.6,0,25,15.6,20.3
6/28/2017,0,0,25.6,16.1,20.85
6/29/2017,0,0,27.8,20,23.9
6/30/2017,0,0,31.1,22.8,26.95
7/1/2017,5.8,0,29.4,21.7,25.55
7/2/2017,0,0,30.6,22.2,26.4
7/3/2017,11.4,0,31.1,21.7,26.4
7/4/2017,0,0,29.4,21.1,25.25
7/5/2017,0,0,29.4,21.1,25.25
7/6/2017,0,0,25,21.7,23.35
7/7/2017,45.2,0,26.7,20,23.35
7/8/2017,0,0,28.9,20.6,24.75
7/9/2017,0,0,27.2,19.4,23.3
7/10/2017,0,0,28.9,20,24.45
7/11/2017,0,0,29.4,23.9,26.65
7/12/2017,0,0,31.1,25,28.05
7/13/2017,0,0,32.2,22.8,27.5
7/14/2017,8.9,0,22.8,18.3,20.55
7/15/2017,0,0,28.9,20,24.45
7/16/2017,0,0,30.6,20,25.3
7/17/2017,0,0,29.4,22.8,26.1
7/18/2017,0,0,31.1,22.8,26.95
7/19/2017,0,0,33.3,25,29.15
7/20/2017,0.3,0,34.4,25,29.7
7/21/2017,0,0,33.3,24.4,28.85
7/22/2017,14.5,0,33.3,21.7,27.5
7/23/2017,1.5,0,26.1,21.7,23.9
7/24/2017,18.8,0,22.8,17.2,20
7/25/2017,0,0,21.7,16.7,19.2
7/26/2017,0,0,25,18.3,21.65
7/27/2017,0,0,25.6,18.3,21.95
7/28/2017,0,0,29.4,21.7,25.55
7/29/2017,0,0,25,19.4,22.2
7/30/2017,0,0,27.8,17.8,22.8
7/31/2017,0,0,31.1,18.9,25
8/1/2017,0,0,33.3,21.7,27.5
8/2/2017,2.3,0,30,20.6,25.3
8/3/2017,0,0,30.6,20,25.3
8/4/2017,3.8,0,28.9,20.6,24.75
8/5/2017,7.6,0,25.6,20.6,23.1
8/6/2017,0,0,24.4,17.8,21.1
8/7/2017,19.3,0,21.7,17.8,19.75
8/8/2017,0,0,25.6,18.3,21.95
8/9/2017,0,0,29.4,17.8,23.6
8/10/2017,0,0,28.3,20,24.15
8/11/2017,0,0,27.8,20.6,24.2
8/12/2017,2.8,0,25,17.8,21.4
8/13/2017,0,0,28.3,21.7,25
8/14/2017,0,0,26.7,21.1,23.9
8/15/2017,11.4,0,23.3,20,21.65
8/16/2017,0,0,30.6,21.1,25.85
8/17/2017,0,0,28.3,20.6,24.45
8/18/2017,22.4,0,27.8,22.8,25.3
8/19/2017,0,0,30,22.8,26.4
8/20/2017,0,0,27.2,20.6,23.9
8/21/2017,0,0,30.6,21.7,26.15
8/22/2017,7.6,0,31.7,22.2,26.95
8/23/2017,0,0,27.2,21.1,24.15
8/24/2017,0,0,26.7,18.3,22.5
8/25/2017,0,0,25.6,17.2,21.4
8/26/2017,0,0,25.6,16.7,21.15
8/27/2017,0,0,25.6,17.2,21.4
8/28/2017,0,0,24.4,17.2,20.8
8/29/2017,7.4,0,20,16.1,18.05
8/30/2017,0.3,0,25.6,15.6,20.6
8/31/2017,0,0,27.2,17.8,22.5
9/1/2017,0,0,21.7,12.8,17.25
9/2/2017,13.5,0,20,12.2,16.1
9/3/2017,18.8,0,20.6,15,17.8
9/4/2017,0,0,26.7,16.1,21.4
9/5/2017,0,0,29.4,20.6,25
9/6/2017,10.7,0,22.2,16.1,19.15
9/7/2017,0.3,0,21.7,15,18.35
9/8/2017,0,0,21.7,14.4,18.05
9/9/2017,0,0,21.1,12.8,16.95
9/10/2017,0,0,22.2,13.9,18.05
9/11/2017,0,0,24.4,12.8,18.6
9/12/2017,0,0,25.6,15,20.3
9/13/2017,1.5,0,28.3,17.8,23.05
9/14/2017,0.5,0,27.2,21.1,24.15
9/15/2017,0,0,27.2,19.4,23.3
9/16/2017,0,0,27.8,21.1,24.45
9/17/2017,0,0,27.2,20,23.6
9/18/2017,0,0,22.8,20,21.4
9/19/2017,5.6,0,25.6,20.6,23.1
9/20/2017,0,0,26.1,21.7,23.9
9/21/2017,0,0,26.7,21.7,24.2
9/22/2017,0,0,27.8,18.9,23.35
9/23/2017,0,0,30.6,20,25.3
9/24/2017,0,0,32.8,20.6,26.7
9/25/2017,0,0,31.1,21.1,26.1
9/26/2017,0,0,28.9,20,24.45
9/27/2017,0,0,30.6,20.6,25.6
9/28/2017,0,0,26.1,15,20.55
9/29/2017,0,0,20,12.8,16.4
9/30/2017,0,0,18.9,12.2,15.55
10/1/2017,0,0,20,10,15
10/2/2017,0,0,22.8,11.1,16.95
10/3/2017,0,0,21.7,13.9,17.8
10/4/2017,0,0,23.9,13.3,18.6
10/5/2017,0,0,28.3,18.3,23.3
10/6/2017,0,0,27.8,20,23.9
10/7/2017,0,0,27.2,18.9,23.05
10/8/2017,5.6,0,25,22.2,23.6
10/9/2017,6.6,0,25,21.7,23.35
10/10/2017,0,0,27.2,18.9,23.05
10/11/2017,1.5,0,25,15.6,20.3
10/12/2017,1.8,0,17.8,12.8,15.3
10/13/2017,0,0,19.4,11.1,15.25
10/14/2017,2,0,22.2,16.1,19.15
10/15/2017,0,0,23.3,18.3,20.8
10/16/2017,0.3,0,20.6,7.8,14.2
10/17/2017,0,0,14.4,5.6,10
10/18/2017,0,0,22.2,10,16.1
10/19/2017,0,0,21.7,13.3,17.5
10/20/2017,0,0,22.8,13.9,18.35
10/21/2017,0,0,25.6,13.3,19.45
10/22/2017,0,0,24.4,13.9,19.15
10/23/2017,0,0,23.3,16.1,19.7
10/24/2017,5.1,0,23.3,19.4,21.35
10/25/2017,0,0,19.4,13.9,16.65
10/26/2017,0,0,14.4,10,12.2
10/27/2017,0,0,16.7,8.3,12.5
10/28/2017,0,0,20.6,12.8,16.7
10/29/2017,77,0,19.4,15.6,17.5
10/30/2017,6.4,0,16.1,7.8,11.95
10/31/2017,0,0,13.9,7.2,10.55
11/1/2017,0,0,15,6.1,10.55
11/2/2017,0,0,22.2,14.4,18.3
11/3/2017,0,0,23.3,10.6,16.95
11/4/2017,0,0,13.3,7.8,10.55
11/5/2017,0.5,0,16.1,10.6,13.35
11/6/2017,0.3,0,18.9,7.8,13.35
11/7/2017,17.8,0,9.4,4.4,6.9
11/8/2017,0,0,9.4,3.9,6.65
11/9/2017,0,0,12.8,3.9,8.35
11/10/2017,0.3,0,10.6,-3.8,3.4
11/11/2017,0,0,3.3,-4.3,-0.5
11/12/2017,0,0,7.8,0,3.9
11/13/2017,1.8,0,8.3,3.9,6.1
11/14/2017,0,0,8.9,1.7,5.3
11/15/2017,0,0,10.6,2.8,6.7
11/16/2017,5.1,0,13.9,6.1,10
11/17/2017,0,0,8.3,2.8,5.55
11/18/2017,2.5,0,13.3,1.1,7.2
11/19/2017,5.8,0,15,3.3,9.15
11/20/2017,0,0,8.3,2.2,5.25
11/21/2017,0,0,14.4,5.6,10
11/22/2017,5.3,0,13.3,1.7,7.5
11/23/2017,0,0,6.1,-0.5,2.8
11/24/2017,0,0,10,1.7,5.85
11/25/2017,0,0,13.9,6.1,10
11/26/2017,0,0,10.6,4.4,7.5
11/27/2017,0,0,10.6,3.9,7.25
11/28/2017,0,0,12.2,2.2,7.2
11/29/2017,0,0,17.2,5.6,11.4
11/30/2017,0.8,0,11.7,3.3,7.5
12/1/2017,0,0,11.1,5.6,8.35
12/2/2017,0,0,8.9,3.9,6.4
12/3/2017,0,0,8.9,5.6,7.25
12/4/2017,0,0,10.6,4.4,7.5
12/5/2017,19.1,0,16.1,10,13.05
12/6/2017,0,0,15,4.4,9.7
12/7/2017,0,0,6.7,2.8,4.75
12/8/2017,0,0,3.9,1.1,2.5
12/9/2017,11.7,117,1.7,-1,0.35
12/10/2017,0,0,3.9,-1.6,1.15
12/11/2017,0,0,5,0.6,2.8
12/12/2017,0,0,10,-1.6,4.2
12/13/2017,0,0,-0.5,-6.6,-3.55
12/14/2017,2.3,30,0,-5.5,-2.75
12/15/2017,2.8,30,-2.1,-6.6,-4.35
12/16/2017,0,0,3.9,-4.9,-0.5
12/17/2017,0,0,3.3,0,1.65
12/18/2017,0.5,0,8.3,1.1,4.7
12/19/2017,0,0,12.8,7.2,10
12/20/2017,0,0,10.6,1.1,5.85
12/21/2017,0,0,3.9,0,1.95
12/22/2017,0,0,10,1.7,5.85
12/23/2017,12.4,0,8.9,3.3,6.1
12/24/2017,0.3,0,5,2.2,3.6
12/25/2017,5.8,0,3.3,-2.1,0.6
12/26/2017,0,0,-2.1,-4.9,-3.5
12/27/2017,0,0,-4.3,-8.2,-6.25
12/28/2017,0,0,-7.7,-11.6,-9.65
12/29/2017,0,0,-5.5,-11.6,-8.55
12/30/2017,1.3,18,-4.9,-8.2,-6.55
12/31/2017,0,0,-6,-12.7,-9.35
1/1/2018,0,0,-7.1,-13.8,-10.45
1/2/2018,0,0,-3.2,-10.5,-6.85
1/3/2018,0,0,-1,-8.8,-4.9
1/4/2018,19.3,249,-1.6,-7.1,-4.35
1/5/2018,0,0,-7.1,-12.7,-9.9
1/6/2018,0,0,-10.5,-14.3,-12.4
1/7/2018,0,0,-7.7,-14.9,-11.3
1/8/2018,0.3,0,-0.5,-8.2,-4.35
1/9/2018,0,0,6.7,-1,2.85
1/10/2018,0,0,6.1,-1,2.55
1/11/2018,0,0,11.7,5,8.35
1/12/2018,13.7,0,16.1,6.7,11.4
1/13/2018,1.3,0,14.4,-7.1,3.65
1/14/2018,0,0,-3.8,-9.3,-6.55
1/15/2018,0,0,-1,-8.8,-4.9
1/16/2018,0,0,2.2,-3.8,-0.8
1/17/2018,4.8,10,2.2,-5.5,-1.65
1/18/2018,0,0,0,-7.7,-3.85
1/19/2018,0,0,5,-4.3,0.35
1/20/2018,0,0,11.1,3.3,7.2
1/21/2018,0,0,10,5.6,7.8
1/22/2018,0.3,0,9.4,3.3,6.35
1/23/2018,7.6,0,15.6,3.3,9.45
1/24/2018,0,0,6.7,-2.7,2
1/25/2018,0,0,1.1,-4.9,-1.9
1/26/2018,0,0,3.3,-3.2,0.05
1/27/2018,0,0,13.3,1.7,7.5
1/28/2018,5.3,0,12.8,7.8,10.3
1/29/2018,0,3,8.3,1.7,5
1/30/2018,2.8,23,2.2,-4.3,-1.05
1/31/2018,0,0,0.6,-7.7,-3.55
2/1/2018,1.3,0,7.2,0,3.6
2/2/2018,4.6,0,5,-8.2,-1.6
2/3/2018,0,0,-0.5,-8.8,-4.65
2/4/2018,24.4,0,7.8,-1,3.4
2/5/2018,0,0,4.4,-3.2,0.6
2/6/2018,0,0,2.8,-3.2,-0.2
2/7/2018,21.6,13,7.2,-1,3.1
2/8/2018,0,0,0.6,-3.8,-1.6
2/9/2018,0,0,3.9,-3.2,0.35
2/10/2018,14.7,0,10,3.9,6.95
2/11/2018,30.7,0,16.7,7.2,11.95
2/12/2018,0,0,16.7,0,8.35
2/13/2018,0,0,3.3,-3.2,0.05
2/14/2018,2,0,11.7,1.7,6.7
2/15/2018,4.1,0,16.7,7.8,12.25
2/16/2018,2.3,0,14.4,2.2,8.3
2/17/2018,13.2,112,4.4,-2.1,1.15
2/18/2018,0.3,0,6.7,0.6,3.65
2/19/2018,1,0,9.4,2.2,5.8
2/20/2018,0,0,19.4,8.3,13.85
2/21/2018,1.5,0,25.6,12.8,19.2
2/22/2018,4.3,0,15,2.8,8.9
2/23/2018,1.5,0,5.6,2.2,3.9
2/24/2018,2,0,12.8,5.6,9.2
2/25/2018,18.5,0,6.7,4.4,5.55
2/26/2018,0,0,11.1,6.1,8.6
2/27/2018,0,0,13.3,3.9,8.6
2/28/2018,0,0,16.1,5.6,10.85
3/1/2018,9.7,0,15.6,6.7,11.15
3/2/2018,47.2,0,6.7,1.1,3.9
3/3/2018,0,0,9.4,2.2,5.8
3/4/2018,0,0,6.7,1.1,3.9
3/5/2018,0,0,6.1,0.6,3.35
3/6/2018,0,0,8.3,0,4.15
3/7/2018,35.8,81,3.9,0.6,2.25
3/8/2018,0,0,3.9,0.6,2.25
3/9/2018,0,0,5.6,-1,2.3
3/10/2018,0,0,4.4,-0.5,1.95
3/11/2018,0,0,7.2,0,3.6
3/12/2018,2,0,6.1,0,3.05
3/13/2018,7.1,0,4.4,0.6,2.5
3/14/2018,0.3,0,5,-0.5,2.25
3/15/2018,0,0,8.9,0,4.45
3/16/2018,0,0,4.4,-1,1.7
3/17/2018,0,0,8.9,-2.7,3.1
3/18/2018,0,0,6.1,-2.1,2
3/19/2018,0,0,8.3,0.6,4.45
3/20/2018,0,0,3.9,-1,1.45
3/21/2018,25.1,208,3.9,-0.5,1.7
3/22/2018,1.5,5,10,0,5
3/23/2018,0,0,9.4,1.7,5.55
3/24/2018,0,0,10.6,1.7,6.15
3/25/2018,0,0,7.2,0.6,3.9
3/26/2018,0,0,10,1.1,5.55
3/27/2018,0.3,0,8.3,1.1,4.7
3/28/2018,0.8,0,11.1,3.3,7.2
3/29/2018,0.8,0,11.7,9.4,10.55
3/30/2018,0.8,0,16.7,6.7,11.7
3/31/2018,0,0,14.4,3.9,9.15
4/1/2018,0,0,15.6,6.1,10.85
4/2/2018,15,140,6.1,0.6,3.35
4/3/2018,6.6,0,6.1,3.9,5
4/4/2018,1,0,13.3,4.4,8.85
4/5/2018,0,0,7.2,1.1,4.15
4/6/2018,2.8,0,16.7,2.8,9.75
4/7/2018,0,0,9.4,2.8,6.1
4/8/2018,0,0,7.8,0,3.9
4/9/2018,0,0,9.4,0,4.7
4/10/2018,0.3,0,10.6,3.3,6.95
4/11/2018,0,0,10.6,2.8,6.7
4/12/2018,0,0,17.2,7.8,12.5
4/13/2018,0,0,27.8,15.6,21.7
4/14/2018,0,0,25,6.7,15.85
4/15/2018,11.9,0,6.7,3.3,5
4/16/2018,71.6,0,15.6,3.9,9.75
4/17/2018,0,0,8.3,3.9,6.1
4/18/2018,0,0,12.8,2.8,7.8
4/19/2018,3.8,0,9.4,3.3,6.35
4/20/2018,0,0,10,2.8,6.4
4/21/2018,0,0,17.2,3.9,10.55
4/22/2018,0,0,19.4,6.7,13.05
4/23/2018,0,0,20,7.8,13.9
4/24/2018,1.3,0,18.9,7.8,13.35
4/25/2018,24.1,0,15.6,11.1,13.35
4/26/2018,2.5,0,21.1,12.8,16.95
4/27/2018,1.3,0,15,10.6,12.8
4/28/2018,2.5,0,20,10,15
4/29/2018,2,0,15,8.3,11.65
4/30/2018,0,0,10.6,6.7,8.65
5/1/2018,0,0,26.7,8.9,17.8
5/2/2018,0,0,32.2,18.3,25.25
5/3/2018,0.5,0,33.3,21.1,27.2
5/4/2018,0,0,28.9,22.2,25.55
5/5/2018,0,0,24.4,16.1,20.25
5/6/2018,0,0,18.9,13.3,16.1
5/7/2018,0,0,25,12.2,18.6
5/8/2018,0,0,23.3,11.7,17.5
5/9/2018,0,0,25,12.2,18.6
5/10/2018,6.4,0,18.9,12.2,15.55
5/11/2018,0,0,22.8,15.6,19.2
5/12/2018,5.6,0,17.2,10.6,13.9
5/13/2018,2.5,0,12.2,11.1,11.65
5/14/2018,0.8,0,21.7,11.1,16.4
5/15/2018,14.7,0,31.1,16.1,23.6
5/16/2018,8.6,0,17.8,13.3,15.55
5/17/2018,5.6,0,21.7,13.3,17.5
5/18/2018,0,0,19.4,13.3,16.35
5/19/2018,16.5,0,13.3,9.4,11.35
5/20/2018,0,0,27.2,13.3,20.25
5/21/2018,0,0,26.1,14.4,20.25
5/22/2018,7.4,0,20,12.8,16.4
5/23/2018,7.4,0,27.2,15,21.1
5/24/2018,0,0,28.3,17.2,22.75
5/25/2018,0,0,30,18.3,24.15
5/26/2018,0,0,31.7,22.2,26.95
5/27/2018,11.2,0,26.7,13.3,20
5/28/2018,0,0,20.6,13.3,16.95
5/29/2018,0,0,31.7,17.2,24.45
5/30/2018,0,0,25.6,16.1,20.85
5/31/2018,2.5,0,20,17.2,18.6
6/1/2018,6.9,0,27.2,18.3,22.75
6/2/2018,2,0,30.6,18.9,24.75
6/3/2018,6.4,0,18.9,10.6,14.75
6/4/2018,4.1,0,21.7,10.6,16.15
6/5/2018,0,0,23.9,14.4,19.15
6/6/2018,0,0,21.7,14.4,18.05
6/7/2018,0,0,21.7,15.6,18.65
6/8/2018,0,0,27.8,15.6,21.7
6/9/2018,0,0,28.3,19.4,23.85
6/10/2018,0.3,0,22.8,14.4,18.6
6/11/2018,0,0,22.8,14.4,18.6
6/12/2018,0,0,23.9,13.9,18.9
6/13/2018,1,0,25.6,17.2,21.4
6/14/2018,0,0,28.9,19.4,24.15
6/15/2018,0,0,24.4,17.2,20.8
6/16/2018,0,0,29.4,17.8,23.6
6/17/2018,0,0,32.8,18.9,25.85
6/18/2018,2,0,32.8,22.8,27.8
6/19/2018,1.8,0,31.1,23.9,27.5
6/20/2018,2.3,0,28.3,20.6,24.45
6/21/2018,15,0,28.3,18.3,23.3
6/22/2018,2.5,0,23.9,16.7,20.3
6/23/2018,0,0,18.9,16.7,17.8
6/24/2018,0,0,28.9,18.9,23.9
6/25/2018,0,0,27.2,19.4,23.3
6/26/2018,0,0,25.6,16.1,20.85
6/27/2018,0.3,0,22.8,18.9,20.85
6/28/2018,34.5,0,28.3,21.1,24.7
6/29/2018,0,0,31.7,21.1,26.4
6/30/2018,0,0,33.9,22.2,28.05
7/1/2018,0,0,35.6,26.1,30.85
7/2/2018,0,0,35,26.1,30.55
7/3/2018,0.3,0,33.3,25,29.15
7/4/2018,0,0,30,25,27.5
7/5/2018,0,0,32.2,24.4,28.3
7/6/2018,5.8,0,26.7,20.6,23.65
7/7/2018,0,0,25.6,16.7,21.15
7/8/2018,0,0,28.9,16.7,22.8
7/9/2018,0,0,30.6,19.4,25
7/10/2018,0,0,33.9,22.2,28.05
7/11/2018,0,0,31.1,23.3,27.2
7/12/2018,18,0,28.9,17.8,23.35
7/13/2018,0,0,28.9,20,24.45
7/14/2018,9.1,0,31.1,21.1,26.1
7/15/2018,16.3,0,28.3,20.6,24.45
7/16/2018,0,0,32.2,23.9,28.05
7/17/2018,56.9,0,31.1,21.1,26.1
7/18/2018,0,0,29.4,18.9,24.15
7/19/2018,0,0,28.3,18.9,23.6
7/20/2018,0,0,27.8,20.6,24.2
7/21/2018,16,0,26.1,18.3,22.2
7/22/2018,26.9,0,26.1,21.1,23.6
7/23/2018,4.3,0,26.7,22.8,24.75
7/24/2018,0.5,0,27.8,23.9,25.85
7/25/2018,18.5,0,25,22.2,23.6
7/26/2018,0.8,0,29.4,22.2,25.8
7/27/2018,6.4,0,30,20,25
7/28/2018,0,0,29.4,21.1,25.25
7/29/2018,0,0,27.8,21.1,24.45
7/30/2018,9.4,0,25.6,20,22.8
7/31/2018,0,0,27.8,20,23.9
8/1/2018,2.5,0,28.9,23.3,26.1
8/2/2018,13,0,30,24.4,27.2
8/3/2018,6.1,0,29.4,22.8,26.1
8/4/2018,18.8,0,28.9,22.2,25.55
8/5/2018,0,0,32.8,22.8,27.8
8/6/2018,0,0,33.3,25,29.15
8/7/2018,1.3,0,32.2,23.3,27.75
8/8/2018,0,0,32.2,24.4,28.3
8/9/2018,15.5,0,30,22.8,26.4
8/10/2018,0,0,30,22.2,26.1
8/11/2018,73.7,0,26.7,21.1,23.9
8/12/2018,0,0,28.9,22.2,25.55
8/13/2018,16.8,0,23.9,21.7,22.8
8/14/2018,20.1,0,27.8,21.7,24.75
8/15/2018,0,0,30,21.1,25.55
8/16/2018,0,0,31.1,24.4,27.75
8/17/2018,26.4,0,30.6,22.2,26.4
8/18/2018,1.8,0,29.4,21.7,25.55
8/19/2018,0.5,0,22.2,19.4,20.8
8/20/2018,0,0,23.3,19.4,21.35
8/21/2018,2.8,0,26.1,18.9,22.5
8/22/2018,18.3,0,27.8,21.7,24.75
8/23/2018,0,0,25,18.3,21.65
8/24/2018,0,0,27.8,18.3,23.05
8/25/2018,0,0,26.7,20,23.35
